%time,field.data
1698138280448230981,-0.01
1698138280460108995,-0.01
1698138280548372030,-0.01
1698138280560118913,-0.01
1698138280648261070,-0.01
1698138280660126924,-0.01
1698138280748501062,-0.01
1698138280760819911,-0.01
1698138280848191022,-0.01
1698138280860233068,-0.01
1698138280948566913,-0.01
1698138280960258007,-0.01
1698138281048172950,-0.01
1698138281060201883,-0.01
1698138281148818016,-0.01
1698138281160352945,-0.01
1698138281248536109,-0.01
1698138281260204076,-0.01
1698138281348249912,-0.01
1698138281360105991,-0.01
1698138281448240041,-0.01
1698138281460279941,-0.01
1698138281548437118,-0.01
1698138281560156106,-0.01
1698138281648266077,-0.01
1698138281660190105,-0.01
1698138281748569965,-0.01
1698138281760313034,-0.01
1698138281848303079,-0.01
1698138281860222101,-0.01
1698138281948632955,-0.01
1698138281960486888,-0.01
1698138282048207998,-0.01
1698138282060458898,-0.01
1698138282148418903,-0.01
1698138282160671949,-0.01
1698138282248487949,-0.01
1698138282260251998,-0.01
1698138282348577976,-0.01
1698138282360054969,-0.01
1698138282448338985,-0.01
1698138282459769010,-0.01
1698138282548469066,-0.01
1698138282560339927,-0.01
1698138282648283004,-0.01
1698138282660264015,-0.01
1698138282748862028,-0.01
1698138282760828971,-0.01
1698138282848645925,-0.01
1698138282860471010,-0.01
1698138282948682069,-0.01
1698138282960767030,-0.01
1698138283048516988,-0.01
1698138283060657024,-0.01
1698138283148721933,-0.01
1698138283160569906,-0.01
1698138283248296022,-0.01
1698138283260315895,-0.01
1698138283348318099,-0.01
1698138283360290050,-0.01
1698138283448175907,-0.01
1698138283460067987,-0.01
1698138283548374891,-0.01
1698138283560592889,-0.01
1698138283648418903,-0.01
1698138283660317897,-0.01
1698138283748794078,-0.01
1698138283760766983,-0.01
1698138283848751068,-0.01
1698138283860160112,-0.01
1698138283948476076,-0.01
1698138283960462093,-0.01
1698138284048285007,-0.01
1698138284060877084,-0.01
1698138284148502111,-0.01
1698138284160785913,-0.01
1698138284248807907,-0.01
1698138284260484933,-0.01
1698138284348583936,-0.01
1698138284360110998,-0.01
1698138284448278903,-0.01
1698138284460114955,-0.01
1698138284548343896,-0.01
1698138284560511112,-0.01
1698138284648264884,-0.01
1698138284660244941,-0.01
1698138284748578071,-0.01
1698138284760299921,-0.01
1698138284848422050,-0.01
1698138284860424995,-0.01
1698138284948584079,-0.01
1698138284960195064,-0.01
1698138285048183917,-0.01
1698138285060348987,-0.01
1698138285148627996,-0.01
1698138285160574913,-0.01
1698138285248316049,-0.01
1698138285260083913,-0.01
1698138285348308086,-0.01
1698138285360090017,-0.01
1698138285448345899,-0.01
1698138285460042953,-0.01
1698138285548502922,-0.01
1698138285560538053,-0.01
1698138285648277044,-0.01
1698138285659926891,-0.01
1698138285748248100,-0.01
1698138285759938955,-0.01
1698138285848104953,-0.01
1698138285859962940,-0.01
1698138285948879003,-0.01
1698138285960429906,-0.01
1698138286048320055,-0.01
1698138286060283899,-0.01
1698138286148292064,-0.01
1698138286160504102,-0.01
1698138286248253107,-0.01
1698138286260370016,-0.01
1698138286348515987,-0.01
1698138286359890937,-0.01
1698138286448038101,-0.01
1698138286460189104,-0.01
1698138286548460006,-0.01
1698138286560381889,-0.01
1698138286648789882,-0.01
1698138286660255908,-0.01
1698138286748711109,-0.01
1698138286760443925,-0.01
1698138286848283052,-0.01
1698138286860129117,-0.01
1698138286948502063,-0.01
1698138286960321903,-0.01
1698138287048506021,-0.01
1698138287060183048,-0.01
1698138287148664951,-0.01
1698138287160583019,-0.01
1698138287248281955,-0.01
1698138287260253906,-0.01
1698138287348388910,-0.01
1698138287360150098,-0.01
1698138287448379993,-0.01
1698138287460268974,-0.01
1698138287548543930,-0.01
1698138287560537099,-0.01
1698138287648302078,-0.01
1698138287660341024,-0.01
1698138287748191118,-0.01
1698138287760497093,-0.01
1698138287848218917,-0.01
1698138287860351085,-0.01
1698138287948596954,-0.01
1698138287960258960,-0.01
1698138288048310041,-0.01
1698138288060148954,-0.01
1698138288148549079,-0.01
1698138288160377979,-0.01
1698138288248619079,-0.01
1698138288260204076,-0.01
1698138288348432064,-0.01
1698138288360836982,-0.01
1698138288448323965,-0.01
1698138288460488080,-0.01
1698138288548131942,-0.01
1698138288560570001,-0.01
1698138288648490905,-0.01
1698138288660392999,-0.01
1698138288748363971,-0.01
1698138288760577917,-0.01
1698138288848227024,-0.01
1698138288860270977,-0.01
1698138288948117017,-0.01
1698138288960283041,-0.01
1698138289048412084,-0.01
1698138289060523033,-0.01
1698138289148829936,-0.01
1698138289160295963,-0.01
1698138289248204946,-0.01
1698138289260814905,-0.01
1698138289348546028,-0.01
1698138289359817028,-0.01
1698138289448554992,-0.01
1698138289459559917,-0.01
1698138289548532962,-0.01
1698138289560754060,-0.01
1698138289648252010,-0.01
1698138289660587072,-0.01
1698138289748481988,-0.01
1698138289760350942,-0.01
1698138289848443031,-0.01
1698138289860305070,-0.01
1698138289948719024,-0.01
1698138289960511922,-0.01
1698138290048446893,-0.01
1698138290060293912,-0.01
1698138290148530960,-0.01
1698138290160196065,-0.01
1698138290248872995,-0.01
1698138290260298967,-0.01
1698138290348614931,-0.01
1698138290360340118,-0.01
1698138290448587894,-0.01
1698138290460273981,-0.01
1698138290548491954,-0.01
1698138290560292005,-0.01
1698138290648682117,-0.01
1698138290660453081,-0.01
1698138290748826026,-0.01
1698138290760665893,-0.01
1698138290848602056,-0.01
1698138290860338926,-0.01
1698138290948533058,-0.01
1698138290960314035,-0.01
1698138291048504114,-0.01
1698138291060273885,-0.01
1698138291148439884,-0.01
1698138291160367965,-0.01
1698138291248594045,-0.01
1698138291260701894,-0.01
1698138291348598003,-0.01
1698138291360284090,-0.01
1698138291448364973,-0.01
1698138291460371971,-0.01
1698138291548712015,-0.01
1698138291560225963,-0.01
1698138291648304939,-0.01
1698138291660502910,-0.01
1698138291748420000,-0.01
1698138291760567903,-0.01
1698138291848452091,-0.01
1698138291860467910,-0.01
1698138291948565006,-0.01
1698138291960380077,-0.01
1698138292048340082,-0.01
1698138292060225009,-0.01
1698138292148499965,-0.01
1698138292160245895,-0.01
1698138292248228073,-0.01
1698138292260210037,-0.01
1698138292348589897,-0.01
1698138292360173940,-0.01
1698138292448266029,-0.01
1698138292460561990,-0.01
1698138292548367023,-0.01
1698138292560492992,-0.01
1698138292648355007,-0.01
1698138292660339117,-0.01
1698138292748722076,-0.01
1698138292760591983,-0.01
1698138292848579883,-0.01
1698138292860395908,-0.01
1698138292948533058,-0.01
1698138292960539102,-0.01
1698138293048294067,-0.01
1698138293060509920,-0.01
1698138293148719072,-0.01
1698138293160291910,-0.01
1698138293248460054,-0.01
1698138293260533094,-0.01
1698138293348411083,-0.01
1698138293360146045,-0.01
1698138293448290109,-0.01
1698138293460170984,-0.01
1698138293548638105,-0.01
1698138293560759067,-0.01
1698138293648587942,-0.01
1698138293660924911,-0.01
1698138293748514890,-0.01
1698138293760363101,-0.01
1698138293848439931,-0.01
1698138293860357046,-0.01
1698138293948354959,-0.01
1698138293960227012,-0.01
1698138294048401117,-0.01
1698138294060451984,-0.01
1698138294148612022,-0.01
1698138294160233974,-0.01
1698138294248497009,-0.01
1698138294260341882,-0.01
1698138294348555088,-0.01
1698138294359760046,-0.01
1698138294448438882,-0.01
1698138294460330009,-0.01
1698138294548608064,-0.01
1698138294560266017,-0.01
1698138294648684024,-0.01
1698138294660161972,-0.01
1698138294748380899,-0.01
1698138294760373115,-0.01
1698138294848311901,-0.01
1698138294860193014,-0.01
1698138294948384046,-0.01
1698138294960205078,-0.01
1698138295048119068,-0.01
1698138295060163974,-0.01
1698138295148236036,-0.01
1698138295160376071,-0.01
1698138295248163938,-0.01
1698138295260477066,-0.01
1698138295348474979,-0.01
1698138295360438108,-0.01
1698138295448672056,-0.01
1698138295460328102,-0.01
1698138295548677921,-0.01
1698138295560108900,-0.01
1698138295648384094,-0.01
1698138295660459995,-0.01
1698138295748356103,-0.01
1698138295760179042,-0.01
1698138295848027944,-0.01
1698138295860332965,-0.01
1698138295948524951,-0.01
1698138295960393905,-0.01
1698138296048516988,-0.01
1698138296060568094,-0.01
1698138296148755073,-0.01
1698138296160423040,-0.01
1698138296248398065,-0.01
1698138296260565996,-0.01
1698138296348670005,-0.01
1698138296360378980,-0.01
1698138296448396921,-0.01
1698138296460617065,-0.01
1698138296548209905,-0.01
1698138296560297012,-0.01
1698138296648479938,-0.01
1698138296660327911,-0.01
1698138296748505115,-0.01
1698138296760260105,-0.01
1698138296848170042,-0.01
1698138296860222101,-0.01
1698138296948468923,-0.01
1698138296960241079,-0.01
1698138297048490047,-0.01
1698138297059995889,-0.01
1698138297148542881,-0.01
1698138297160346984,-0.01
1698138297248193979,-0.01
1698138297260241031,-0.01
1698138297348262071,-0.01
1698138297360546112,-0.01
1698138297448651075,-0.01
1698138297460247993,-0.01
1698138297548710107,-0.01
1698138297560542106,-0.01
1698138297648185014,-0.01
1698138297660288095,-0.01
1698138297748528957,-0.01
1698138297760256052,-0.01
1698138297848680019,-0.01
1698138297860291957,-0.01
1698138297948823928,-0.01
1698138297960428953,-0.01
1698138298048207044,-0.01
1698138298060381889,-0.01
1698138298148418903,-0.01
1698138298160327911,-0.01
1698138298248615026,-0.01
1698138298260349035,-0.01
1698138298348581075,-0.01
1698138298360402107,-0.01
1698138298448362112,-0.01
1698138298460613965,-0.01
1698138298548512935,-0.01
1698138298560170888,-0.01
1698138298648533105,-0.01
1698138298660214900,-0.01
1698138298748785018,-0.01
1698138298760267019,-0.01
1698138298848272085,-0.01
1698138298860366106,-0.01
1698138298948302030,-0.01
1698138298960314989,-0.01
1698138299048384904,-0.01
1698138299060287952,-0.01
1698138299148804903,-0.01
1698138299160598039,-0.01
1698138299248624086,-0.01
1698138299260329961,-0.01
1698138299348653078,-0.01
1698138299360358953,-0.01
1698138299448549985,-0.01
1698138299460190057,-0.01
1698138299548682928,-0.01
1698138299560286045,-0.01
1698138299648365020,-0.01
1698138299660157918,-0.01
1698138299748488903,-0.01
1698138299760237932,-0.01
1698138299848576068,-0.01
1698138299860526084,-0.01
1698138299948520898,-0.01
1698138299960304021,-0.01
1698138300048118114,-0.01
1698138300060383081,-0.01
1698138300148325920,-0.01
1698138300160079956,-0.01
1698138300248430013,-0.01
1698138300260109901,-0.01
1698138300348532915,-0.01
1698138300360244035,-0.01
1698138300448442935,-0.01
1698138300460024118,-0.01
1698138300548655033,-0.01
1698138300560117959,-0.01
1698138300648323059,-0.01
1698138300660078048,-0.01
1698138300748771905,-0.01
1698138300759995937,-0.01
1698138300848179101,-0.01
1698138300860250949,-0.01
1698138300948527097,-0.01
1698138300960206985,-0.01
1698138301048490047,-0.01
1698138301060081958,-0.01
1698138301148833036,-0.01
1698138301159970045,-0.01
1698138301248212099,-0.01
1698138301259880065,-0.01
1698138301348356962,-0.01
1698138301360200881,-0.01
1698138301448277950,-0.01
1698138301460284948,-0.01
1698138301548538923,-0.01
1698138301560058116,-0.01
1698138301648525953,-0.01
1698138301660058975,-0.01
1698138301748764991,-0.01
1698138301760102033,-0.01
1698138301848293066,-0.01
1698138301860207080,-0.01
1698138301948698043,-0.01
1698138301960163116,-0.01
1698138302048356056,-0.01
1698138302060317993,-0.01
1698138302148384094,-0.01
1698138302160181999,-0.01
1698138302248181104,-0.01
1698138302260071992,-0.01
1698138302349138975,-0.01
1698138302360740900,-0.01
1698138302448407888,-0.01
1698138302460400104,-0.01
1698138302548526048,-0.01
1698138302560241937,-0.01
1698138302649060964,-0.01
1698138302660470008,-0.01
1698138302748620986,-0.01
1698138302760379076,-0.01
1698138302848297119,-0.01
1698138302860544919,-0.01
1698138302948420047,-0.01
1698138302960633993,-0.01
1698138303048430919,-0.01
1698138303060389995,-0.01
1698138303148744106,-0.01
1698138303160312891,-0.01
1698138303248220920,-0.01
1698138303260314941,-0.01
1698138303348645925,-0.01
1698138303360312938,-0.01
1698138303448209047,-0.01
1698138303460221052,-0.01
1698138303548455953,-0.01
1698138303560349941,-0.01
1698138303648251056,-0.01
1698138303660495996,-0.01
1698138303748472929,-0.01
1698138303760603904,-0.01
1698138303848644018,-0.01
1698138303860328912,-0.01
1698138303948563098,-0.01
1698138303960205078,-0.01
1698138304048362970,-0.01
1698138304060138940,-0.01
1698138304148540019,-0.01
1698138304159956932,-0.01
1698138304248264074,-0.01
1698138304260035991,-0.01
1698138304348236083,-0.01
1698138304360093116,-0.01
1698138304448075056,-0.01
1698138304460321903,-0.01
1698138304548593997,-0.01
1698138304560045957,-0.01
1698138304648139953,-0.01
1698138304660243034,-0.01
1698138304748718976,-0.01
1698138304760467052,-0.01
1698138304848181009,-0.01
1698138304859961986,-0.01
1698138304948561906,-0.01
1698138304960145950,-0.01
1698138305048316001,-0.01
1698138305060046911,-0.01
1698138305148332118,-0.01
1698138305160235881,-0.01
1698138305248416900,-0.01
1698138305260514020,-0.01
1698138305348429918,-0.01
1698138305360105037,-0.01
1698138305448168039,-0.01
1698138305460057020,-0.01
1698138305548412084,-0.01
1698138305560014963,-0.01
1698138305648330926,-0.01
1698138305660037994,-0.01
1698138305748473882,-0.01
1698138305760402917,-0.01
1698138305848242998,-0.01
1698138305860414981,-0.01
1698138305948415994,-0.01
1698138305960149049,-0.01
1698138306048207998,-0.01
1698138306060235023,-0.01
1698138306148560047,-0.01
1698138306160212993,-0.01
1698138306248250961,-0.01
1698138306260171890,-0.01
1698138306348436117,-0.01
1698138306360153913,-0.01
1698138306448358058,-0.01
1698138306460257053,-0.01
1698138306548532009,-0.01
1698138306560003042,-0.01
1698138306648474931,-0.01
1698138306660187005,-0.01
1698138306748281955,-0.01
1698138306760094881,-0.01
1698138306848345994,-0.01
1698138306859987020,-0.01
1698138306948527097,-0.01
1698138306960073947,-0.01
1698138307048135995,-0.01
1698138307060067892,-0.01
1698138307148197889,-0.01
1698138307160069942,-0.01
1698138307248410940,-0.01
1698138307260329008,-0.01
1698138307348619937,-0.01
1698138307360084056,-0.01
1698138307448745012,-0.01
1698138307460030078,-0.01
1698138307548444032,-0.01
1698138307560269117,-0.01
1698138307648247957,-0.01
1698138307660238027,-0.01
1698138307748625993,-0.01
1698138307760186910,-0.01
1698138307848433971,-0.01
1698138307860101938,-0.01
1698138307948081970,-0.01
1698138307960107088,-0.01
1698138308048366069,-0.01
1698138308060163021,-0.01
1698138308148461103,-0.01
1698138308160195112,-0.01
1698138308248502969,-0.01
1698138308260076999,-0.01
1698138308348576068,-0.01
1698138308359993934,-0.01
1698138308448303937,-0.01
1698138308460419893,-0.01
1698138308548674106,-0.01
1698138308560365915,-0.01
1698138308648143053,-0.01
1698138308660263061,-0.01
1698138308748352050,-0.01
1698138308760138988,-0.01
1698138308848382949,-0.01
1698138308860147953,-0.01
1698138308948720932,-0.01
1698138308960232019,-0.01
1698138309048543930,-0.01
1698138309060373067,-0.01
1698138309148377895,-0.01
1698138309160526990,-0.01
1698138309248271942,-0.01
1698138309260500907,-0.01
1698138309348469972,-0.01
1698138309360141038,-0.01
1698138309448318958,-0.01
1698138309459892988,-0.01
1698138309548507928,-0.01
1698138309560117959,-0.01
1698138309648330926,-0.01
1698138309660314083,-0.01
1698138309748601913,-0.01
1698138309760214090,-0.01
1698138309848530054,-0.01
1698138309860184907,-0.01
1698138309948529005,-0.01
1698138309960206031,-0.01
1698138310048587083,-0.01
1698138310060626983,-0.01
1698138310148267030,-0.01
1698138310160568952,-0.01
1698138310248308897,-0.01
1698138310260186910,-0.01
1698138310348462104,-0.01
1698138310360208988,-0.01
1698138310448558092,-0.01
1698138310460633993,-0.01
1698138310548490047,-0.01
1698138310560076951,-0.01
1698138310648561954,-0.01
1698138310660132884,-0.01
1698138310748563051,-0.01
1698138310760447025,-0.01
1698138310848187923,-0.01
1698138310860241889,-0.01
1698138310948542118,-0.01
1698138310960429906,-0.01
1698138311048386096,-0.01
1698138311060149908,-0.01
1698138311148468017,-0.01
1698138311160296916,-0.01
1698138311248353004,-0.01
1698138311260170936,-0.01
1698138311348503112,-0.01
1698138311360205888,-0.01
1698138311448581933,-0.01
1698138311460254907,-0.01
1698138311548302888,-0.01
1698138311560404062,-0.01
1698138311648112058,-0.01
1698138311660151004,-0.01
1698138311748424053,-0.01
1698138311760493040,-0.01
1698138311848262071,-0.01
1698138311860620021,-0.01
1698138311948524951,-0.01
1698138311960216045,-0.01
1698138312048815965,-0.01
1698138312059967041,-0.01
1698138312148474931,-0.01
1698138312160212039,-0.01
1698138312248398065,-0.01
1698138312260083913,-0.01
1698138312348679065,-0.01
1698138312360033988,-0.01
1698138312448316097,-0.01
1698138312460031032,-0.01
1698138312548387050,-0.01
1698138312559987068,-0.01
1698138312648191928,-0.01
1698138312660000085,-0.01
1698138312748433113,-0.01
1698138312760085105,-0.01
1698138312848268985,-0.01
1698138312859966993,-0.01
1698138312948163986,-0.01
1698138312960072040,-0.01
1698138313048373937,-0.01
1698138313060139894,-0.01
1698138313148243904,-0.01
1698138313160089969,-0.01
1698138313248266935,-0.01
1698138313260329961,-0.01
1698138313348926067,-0.01
1698138313360081911,-0.01
1698138313448502063,-0.01
1698138313460267066,-0.01
1698138313548485994,-0.01
1698138313560466051,-0.01
1698138313648436069,-0.01
1698138313660408020,-0.01
1698138313748923063,-0.01
1698138313760623931,-0.01
1698138313848268985,-0.01
1698138313860378026,-0.01
1698138313948362112,-0.01
1698138313960020065,-0.01
1698138314048190116,-0.01
1698138314060384988,-0.01
1698138314147883892,-0.01
1698138314160017967,-0.01
1698138314247921943,-0.01
1698138314260014057,-0.01
1698138314348061084,-0.01
1698138314360346078,-0.01
1698138314448632001,-0.01
1698138314460377931,-0.01
1698138314548525094,-0.01
1698138314560195922,-0.01
1698138314648271083,-0.01
1698138314660231113,-0.01
1698138314748608112,-0.01
1698138314760220050,-0.01
1698138314848313093,-0.01
1698138314860304117,-0.01
1698138314948524951,-0.01
1698138314960474967,-0.01
1698138315048346042,-0.01
1698138315060281991,-0.01
1698138315148319005,-0.01
1698138315160291910,-0.01
1698138315248269081,-0.01
1698138315260562896,-0.01
1698138315348548889,-0.01
1698138315360596895,-0.01
1698138315448331117,-0.01
1698138315459990024,-0.01
1698138315548310995,-0.01
1698138315559945106,-0.01
1698138315648273944,-0.01
1698138315660136938,-0.01
1698138315748145103,-0.01
1698138315760360002,-0.01
1698138315848644018,-0.01
1698138315860240936,-0.01
1698138315948477983,-0.01
1698138315960211992,-0.01
1698138316048360109,-0.01
1698138316060081958,-0.01
1698138316148509979,-0.01
1698138316160408973,-0.01
1698138316248382091,-0.01
1698138316260401010,-0.01
1698138316348303079,-0.01
1698138316360131978,-0.01
1698138316448205947,-0.01
1698138316460330009,-0.01
1698138316548311948,-0.01
1698138316560018062,-0.01
1698138316648293018,-0.01
1698138316660218000,-0.01
1698138316748662948,-0.01
1698138316760046958,-0.01
1698138316848699092,-0.01
1698138316860188961,-0.01
1698138316948550939,-0.01
1698138316960345983,-0.01
1698138317048023939,-0.01
1698138317060136079,-0.01
1698138317148401021,-0.01
1698138317159857988,-0.01
1698138317248195886,-0.01
1698138317260035991,-0.01
1698138317348537921,-0.01
1698138317360340118,-0.01
1698138317448331117,-0.01
1698138317460227966,-0.01
1698138317548572063,-0.01
1698138317560245037,-0.01
1698138317648766994,-0.01
1698138317660350084,-0.01
1698138317748505115,-0.01
1698138317760588884,-0.01
1698138317848525047,-0.01
1698138317860557079,-0.01
1698138317948369979,-0.01
1698138317960881948,-0.01
1698138318048173904,-0.01
1698138318060456991,-0.01
1698138318148349046,-0.01
1698138318160260915,-0.01
1698138318248586893,-0.01
1698138318260626077,-0.01
1698138318348313093,-0.01
1698138318360469102,-0.01
1698138318448518037,-0.01
1698138318460638999,-0.01
1698138318548582077,-0.01
1698138318560574054,-0.01
1698138318648168087,-0.01
1698138318660022974,-0.01
1698138318748296022,-0.01
1698138318760162115,-0.01
1698138318848134994,-0.01
1698138318860146999,-0.01
1698138318948292016,-0.01
1698138318960596084,-0.01
1698138319048449993,-0.01
1698138319060079097,-0.01
1698138319148551940,-0.01
1698138319160197973,-0.01
1698138319248439073,-0.01
1698138319260205984,-0.01
1698138319348706007,-0.01
1698138319360214948,-0.01
1698138319448945045,-0.01
1698138319460190057,-0.01
1698138319548242092,-0.01
1698138319560466051,-0.01
1698138319648334980,-0.01
1698138319660373926,-0.01
1698138319748714923,-0.01
1698138319760447978,-0.01
1698138319848562002,-0.01
1698138319860429048,-0.01
1698138319948463916,-0.01
1698138319960416078,-0.01
1698138320048109054,-0.01
1698138320060152053,-0.01
1698138320148670911,-0.01
1698138320160538911,-0.01
1698138320248337984,-0.01
1698138320260169029,-0.01
1698138320348251104,-0.01
1698138320360307931,-0.01
1698138320447962045,-0.01
1698138320460289955,-0.01
1698138320548415899,-0.01
1698138320560364007,-0.01
1698138320648112058,-0.01
1698138320660092115,-0.01
1698138320748193979,-0.01
1698138320760106086,-0.01
1698138320848086118,-0.01
1698138320860220909,-0.01
1698138320948148012,-0.01
1698138320960122108,-0.01
1698138321048405885,-0.01
1698138321060621023,-0.01
1698138321148431062,-0.01
1698138321160161018,-0.01
1698138321248266935,-0.01
1698138321348481893,-0.01
1698138321448355913,-0.01
1698138321547898054,-0.01
1698138321647769927,-0.01
1698138321748524904,-0.01
